uri,name,labels
http://www.wikidata.org/entity/Q5702294,Helen Freeman Corle,Person|Actor
http://www.wikidata.org/entity/Q16003071,Houseley Stevenson,Person|Actor
http://www.wikidata.org/entity/Q209662,Lucille Ball,Person|Actor
http://www.wikidata.org/entity/Q1189404,Dennis O'Keefe,Person|Actor
http://www.wikidata.org/entity/Q3129601,Helen Broderick,Person|Actor
http://www.wikidata.org/entity/Q3530860,Tom Ricketts,Person|Actor
http://www.wikidata.org/entity/Q181786,Ronald Colman,Person|Actor
http://www.wikidata.org/entity/Q234089,Jane Wyatt,Person|Actor
http://www.wikidata.org/entity/Q352701,Richard Loo,Person|Actor
http://www.wikidata.org/entity/Q719247,Sam Jaffe,Person|Actor
http://www.wikidata.org/entity/Q1308273,Noble Johnson,Person|Actor
http://www.wikidata.org/entity/Q2067198,Margo,Person|Actor
http://www.wikidata.org/entity/Q3018900,David Torrence,Person|Actor
http://www.wikidata.org/entity/Q3569077,Willie Fung,Person|Actor
http://www.wikidata.org/entity/Q18716205,Margaret May McWade,Person|Actor
http://www.wikidata.org/entity/Q506183,Andrew Marton,Person|Director
http://www.wikidata.org/entity/Q129681,Corinne Marchand,Person|Actor
http://www.wikidata.org/entity/Q293067,Hermione Gingold,Person|Actor
http://www.wikidata.org/entity/Q364083,Louis Jourdan,Person|Actor
http://www.wikidata.org/entity/Q503911,John Abbott,Person|Actor
http://www.wikidata.org/entity/Q633338,Isabel Jeans,Person|Actor
http://www.wikidata.org/entity/Q697096,Cecil Beaton,Person|Actor
http://www.wikidata.org/entity/Q1677880,Jack Ary,Person|Actor
http://www.wikidata.org/entity/Q1944839,Monique van Vooren,Person|Actor
http://www.wikidata.org/entity/Q2480843,Jacques Bergerac,Person|Actor
http://www.wikidata.org/entity/Q2850875,Anne-Marie Mersen,Person|Actor
http://www.wikidata.org/entity/Q3085962,François Valorbe,Person|Actor
http://www.wikidata.org/entity/Q3142127,Hubert de Lapparent,Person|Actor
http://www.wikidata.org/entity/Q3158547,Jacques Ciron,Person|Actor
http://www.wikidata.org/entity/Q3291869,Marie-Hélène Arnaud,Person|Actor
http://www.wikidata.org/entity/Q3301120,Maurice Marsac,Person|Actor
http://www.wikidata.org/entity/Q3341121,Nicole Régnault,Person|Actor
http://www.wikidata.org/entity/Q953753,Charles Walters,Person|Director
http://www.wikidata.org/entity/Q545016,Paul Blackthorne,Person|Actor
http://www.wikidata.org/entity/Q1779957,Ane Dahl Torp,Person|Actor
http://www.wikidata.org/entity/Q2022437,Vegar Hoel,Person|Actor
http://www.wikidata.org/entity/Q4569518,Jenny Skavlan,Person|Actor
http://www.wikidata.org/entity/Q5085947,Charlotte Frogner,Person|Actor
http://www.wikidata.org/entity/Q7710517,Stig Frode Henriksen,Person|Actor
http://www.wikidata.org/entity/Q17113457,Lasse Valdal,Person|Actor
http://www.wikidata.org/entity/Q2669356,Tommy Wirkola,Person|Director
http://www.wikidata.org/entity/Q1100609,Matt Lauer,Person|Actor
http://www.wikidata.org/entity/Q2134235,Raymond Ochoa,Person|Actor
http://www.wikidata.org/entity/Q11991481,Nils Jørgen Kaalstad,Person|Actor
http://www.wikidata.org/entity/Q17100163,Lisa Loven Kongsli,Person|Actor
http://www.wikidata.org/entity/Q453620,Yara Shahidi,Person|Actor
http://www.wikidata.org/entity/Q7925929,Victor Gojcaj,Person|Actor
http://www.wikidata.org/entity/Q213736,Bridgit Mendler,Person|Actor
http://www.wikidata.org/entity/Q230209,Elizabeth Gillies,Person|Actor
http://www.wikidata.org/entity/Q493864,Cho Jin-woong,Person|Actor
http://www.wikidata.org/entity/Q1139248,Oscar Nunez,Person|Actor
http://www.wikidata.org/entity/Q5515863,Gabriel Sunday,Person|Actor
http://www.wikidata.org/entity/Q5531483,Gene Stupnitsky,Person|Actor
http://www.wikidata.org/entity/Q6513524,Lee Eisenberg,Person|Actor
http://www.wikidata.org/entity/Q2259686,Vanessa Marshall,Person|Actor
http://www.wikidata.org/entity/Q2080258,Petra Marie Cammin,Person|Actor
http://www.wikidata.org/entity/Q229416,Isabel Lucas,Person|Actor
http://www.wikidata.org/entity/Q667979,Aaron Hill,Person|Actor
http://www.wikidata.org/entity/Q3194778,Keith Stallworth,Person|Actor
http://www.wikidata.org/entity/Q3806600,James Harvey Ward,Person|Actor
http://www.wikidata.org/entity/Q128828,Logan Miller,Person|Actor
http://www.wikidata.org/entity/Q259697,Camille Guaty,Person|Actor
http://www.wikidata.org/entity/Q3052368,Emily Baldoni,Person|Actor
http://www.wikidata.org/entity/Q351866,Mike Thurmeier,Person|Director
http://www.wikidata.org/entity/Q357998,Marc Webb,Person|Director
http://www.wikidata.org/entity/Q3093504,Gabby West,Person|Actor
http://www.wikidata.org/entity/Q4971674,Brittny Gastineau,Person|Actor
http://www.wikidata.org/entity/Q8346918,Clifford Bañagale,Person|Actor
http://www.wikidata.org/entity/Q271132,Georgina Leonidas,Person|Actor
http://www.wikidata.org/entity/Q378950,Elarica Gallacher,Person|Actor
http://www.wikidata.org/entity/Q438704,Rob Knox,Person|Actor
http://www.wikidata.org/entity/Q455640,Suzie Toase,Person|Actor
http://www.wikidata.org/entity/Q530344,Anna Shaffer,Person|Actor
http://www.wikidata.org/entity/Q1320512,Freddie Stroma,Person|Actor
http://www.wikidata.org/entity/Q1335213,Hero Beauregard Faulkner Fiennes-Tiffin,Person|Actor
http://www.wikidata.org/entity/Q1692091,Scarlett Byrne,Person|Actor
http://www.wikidata.org/entity/Q534925,Leslie Uggams,Person|Actor
http://www.wikidata.org/entity/Q2642325,Yuliya Snigir,Person|Actor
http://www.wikidata.org/entity/Q554787,Christian De Sica,Person|Actor
http://www.wikidata.org/entity/Q440353,Gwendoline Christie,Person|Actor
http://www.wikidata.org/entity/Q2656242,Blanca Suárez,Person|Actor
http://www.wikidata.org/entity/Q3302455,Maxim Gaudette,Person|Actor
http://www.wikidata.org/entity/Q3369780,Patrick Poivey,Person|Actor
http://www.wikidata.org/entity/Q23640216,Blake Robbins,Person|Actor
http://www.wikidata.org/entity/Q239515,Aryana Engineer,Person|Actor
http://www.wikidata.org/entity/Q512353,Sharlto Copley,Person|Actor
http://www.wikidata.org/entity/Q5235554,David James,Person|Actor
http://www.wikidata.org/entity/Q5611881,Jason Cope,Person|Actor
http://www.wikidata.org/entity/Q7937325,Vittorio Leonardi,Person|Actor
http://www.wikidata.org/entity/Q21518457,Louis Minnaar,Person|Actor
http://www.wikidata.org/entity/Q715838,Neill Blomkamp,Person|Director
http://www.wikidata.org/entity/Q272919,Kari Wahlgren,Person|Actor
http://www.wikidata.org/entity/Q10306912,Jillian Bach,Person|Actor
http://www.wikidata.org/entity/Q23542447,Dave Engfer,Person|Actor
http://www.wikidata.org/entity/Q26876,Taylor Swift,Person|Actor
http://www.wikidata.org/entity/Q235328,Alison Brie,Person|Actor
http://www.wikidata.org/entity/Q152461,Karolína Kurková,Person|Actor
http://www.wikidata.org/entity/Q776957,Leo Howard,Person|Actor
http://www.wikidata.org/entity/Q3118556,Grégory Fitoussi,Person|Actor
http://www.wikidata.org/entity/Q21170753,David Murray,Person|Actor
http://www.wikidata.org/entity/Q288123,Taylor Cole,Person|Actor
http://www.wikidata.org/entity/Q3110623,Gonzalo Menendez,Person|Actor
http://www.wikidata.org/entity/Q4353280,Tao Okamoto,Person|Actor
http://www.wikidata.org/entity/Q7334155,Rila Fukushima,Person|Actor
http://www.wikidata.org/entity/Q3013256,Dan Zeff,Person|Director
http://www.wikidata.org/entity/Q12305688,Charlotte Bøving,Person|Actor
http://www.wikidata.org/entity/Q1569246,Hailey McCann,Person|Actor
http://www.wikidata.org/entity/Q4392574,Fiona Reid,Person|Actor
http://www.wikidata.org/entity/Q1336716,Trevor Moore,Person|Director|Actor
http://www.wikidata.org/entity/Q3061358,Eve Mauro,Person|Actor
http://www.wikidata.org/entity/Q236075,Alyson Michalka,Person|Actor
http://www.wikidata.org/entity/Q3666680,Charlie Saxton,Person|Actor
http://www.wikidata.org/entity/Q1754735,Marie Avgeropoulos,Person|Actor
http://www.wikidata.org/entity/Q952839,Cung Le,Person|Actor
http://www.wikidata.org/entity/Q1189113,Alden Ehrenreich,Person|Actor
http://www.wikidata.org/entity/Q17110885,Kyrre Haugen Sydness,Person|Actor
http://www.wikidata.org/entity/Q452326,Amanda Burton,Person|Actor
http://www.wikidata.org/entity/Q515575,Kelly Adams,Person|Actor
http://www.wikidata.org/entity/Q6769320,Mark Powley,Person|Actor
http://www.wikidata.org/entity/Q95055,Jane Wyman,Person|Actor
http://www.wikidata.org/entity/Q105960,William Powell,Person|Actor
http://www.wikidata.org/entity/Q207739,Carole Lombard,Person|Actor
http://www.wikidata.org/entity/Q289991,Gail Patrick,Person|Actor
http://www.wikidata.org/entity/Q1375447,Mischa Auer,Person|Actor
http://www.wikidata.org/entity/Q1758264,Alan Mowbray,Person|Actor
http://www.wikidata.org/entity/Q1995535,Jean Dixon,Person|Actor
http://www.wikidata.org/entity/Q3368537,Pat Flaherty,Person|Actor
http://www.wikidata.org/entity/Q5343066,Edward Gargan,Person|Actor
http://www.wikidata.org/entity/Q269585,Gregory La Cava,Person|Director
http://www.wikidata.org/entity/Q105941,Myrna Loy,Person|Actor
http://www.wikidata.org/entity/Q230084,Maureen O'Sullivan,Person|Actor
http://www.wikidata.org/entity/Q529489,Minna Gombell,Person|Actor
http://www.wikidata.org/entity/Q987741,Edward Brophy,Person|Actor
http://www.wikidata.org/entity/Q1288004,Nat Pendleton,Person|Actor
http://www.wikidata.org/entity/Q2579176,"William ""Bill"" Henry",Person|Actor
http://www.wikidata.org/entity/Q2960453,Charles Williams,Person|Actor
http://www.wikidata.org/entity/Q3048506,Edward Ellis,Person|Actor
http://www.wikidata.org/entity/Q3127612,Harold Huber,Person|Actor
http://www.wikidata.org/entity/Q3399241,Porter Hall,Person|Actor
http://www.wikidata.org/entity/Q6819212,Skippy,Person|Actor
http://www.wikidata.org/entity/Q547078,W. S. Van Dyke,Person|Director
http://www.wikidata.org/entity/Q1804597,Lesley Selander,Person|Director
http://www.wikidata.org/entity/Q129386,Abner Biberman,Person|Actor
http://www.wikidata.org/entity/Q259365,Gene Morgan,Person|Actor
http://www.wikidata.org/entity/Q450047,Ann Doran,Person|Actor
http://www.wikidata.org/entity/Q531224,Helen Mack,Person|Actor
http://www.wikidata.org/entity/Q776601,Ernest Truex,Person|Actor
http://www.wikidata.org/entity/Q1370701,Gene Lockhart,Person|Actor
http://www.wikidata.org/entity/Q2839063,Alma Kruger,Person|Actor
http://www.wikidata.org/entity/Q2975565,Clarence Kolb,Person|Actor
http://www.wikidata.org/entity/Q3048088,Edmund Cobb,Person|Actor
http://www.wikidata.org/entity/Q3082668,Frank Jenks,Person|Actor
http://www.wikidata.org/entity/Q3161279,James Millican,Person|Actor
http://www.wikidata.org/entity/Q3293660,Marion Martin,Person|Actor
http://www.wikidata.org/entity/Q3564975,Wade Boteler,Person|Actor
http://www.wikidata.org/entity/Q5254266,Delmar Watson,Person|Actor
http://www.wikidata.org/entity/Q5325828,Earl Dwire,Person|Actor
http://www.wikidata.org/entity/Q7287413,Ralph Dunn,Person|Actor
http://www.wikidata.org/entity/Q19975408,Pat West,Person|Actor
http://www.wikidata.org/entity/Q51581,Howard Hawks,Person|Director
http://www.wikidata.org/entity/Q148732,Jack Benny,Person|Actor
http://www.wikidata.org/entity/Q355153,Robert Stack,Person|Actor
http://www.wikidata.org/entity/Q382045,Henry Victor,Person|Actor
http://www.wikidata.org/entity/Q575668,Lionel Atwill,Person|Actor
http://www.wikidata.org/entity/Q3300132,Maude Eburne,Person|Actor
http://www.wikidata.org/entity/Q3496859,Stanley Ridges,Person|Actor
http://www.wikidata.org/entity/Q7377388,Rudolph Anders,Person|Actor
http://www.wikidata.org/entity/Q14802704,John Kellogg,Person|Actor
http://www.wikidata.org/entity/Q16003718,George Lynn,Person|Actor
http://www.wikidata.org/entity/Q83359,James Dean,Person|Actor
http://www.wikidata.org/entity/Q140017,Mercedes McCambridge,Person|Actor
http://www.wikidata.org/entity/Q184378,Rock Hudson,Person|Actor
http://www.wikidata.org/entity/Q233891,Carroll Baker,Person|Actor
http://www.wikidata.org/entity/Q308459,Rod Taylor,Person|Actor
http://www.wikidata.org/entity/Q380997,Sal Mineo,Person|Actor
http://www.wikidata.org/entity/Q458589,Alexander Scourby,Person|Actor
http://www.wikidata.org/entity/Q980986,Charles Meredith,Person|Actor
http://www.wikidata.org/entity/Q1277085,Earl Holliman,Person|Actor
http://www.wikidata.org/entity/Q3436005,Robert Nichols,Person|Actor
http://www.wikidata.org/entity/Q4251151,Carolyn Craig,Person|Actor
http://www.wikidata.org/entity/Q5367378,Elsa Aguirre,Person|Actor
http://www.wikidata.org/entity/Q15441006,Natividad Vacío,Person|Actor
http://www.wikidata.org/entity/Q51490,George Stevens,Person|Director|Actor
http://www.wikidata.org/entity/Q466440,Beulah Bondi,Person|Actor
http://www.wikidata.org/entity/Q950397,Edgar Buchanan,Person|Actor
http://www.wikidata.org/entity/Q5488455,Frank Mills,Person|Actor
http://www.wikidata.org/entity/Q5844091,John Tyrrell,Person|Actor
http://www.wikidata.org/entity/Q69645,Fritz Feld,Person|Actor
http://www.wikidata.org/entity/Q85689,Tala Birell,Person|Actor
http://www.wikidata.org/entity/Q152941,George Irving,Person|Actor
http://www.wikidata.org/entity/Q259600,May Robson,Person|Actor
http://www.wikidata.org/entity/Q290666,Barry Fitzgerald,Person|Actor
http://www.wikidata.org/entity/Q934722,Charles Ruggles,Person|Actor
http://www.wikidata.org/entity/Q1210022,Dickie Moore,Person|Actor
http://www.wikidata.org/entity/Q1393256,Jack Carson,Person|Actor
http://www.wikidata.org/entity/Q3080821,Frances Gifford,Person|Actor
http://www.wikidata.org/entity/Q20961733,Adeline Ashbury,Person|Actor
http://www.wikidata.org/entity/Q20993809,Virginia Walker,Person|Actor
http://www.wikidata.org/entity/Q118184,Mario Siletti,Person|Actor
http://www.wikidata.org/entity/Q233832,Jo Van Fleet,Person|Actor
http://www.wikidata.org/entity/Q238895,Carolyn Jones,Person|Actor
http://www.wikidata.org/entity/Q261684,Richard Davalos,Person|Actor
http://www.wikidata.org/entity/Q315723,Burl Ives,Person|Actor
http://www.wikidata.org/entity/Q389728,Nick Dennis,Person|Actor
http://www.wikidata.org/entity/Q449465,Timothy Carey,Person|Actor
http://www.wikidata.org/entity/Q472842,Jonathan Haze,Person|Actor
http://www.wikidata.org/entity/Q531461,Raymond Massey,Person|Actor
http://www.wikidata.org/entity/Q1411217,Joe Brooks,Person|Actor
http://www.wikidata.org/entity/Q1699103,Lonny Chapman,Person|Actor
http://www.wikidata.org/entity/Q3046419,Earle Hodgins,Person|Actor
http://www.wikidata.org/entity/Q3430783,Richard Garrick,Person|Actor
http://www.wikidata.org/entity/Q3757269,Gail Kobe,Person|Actor
http://www.wikidata.org/entity/Q3832414,Lillian West,Person|Actor
http://www.wikidata.org/entity/Q4858739,Barbara Baxley,Person|Actor
http://www.wikidata.org/entity/Q5342307,Edward Clark,Person|Actor
http://www.wikidata.org/entity/Q5344414,Edward McNally,Person|Actor
http://www.wikidata.org/entity/Q5560590,Gil Perkins,Person|Actor
http://www.wikidata.org/entity/Q5727756,Henry Rowland,Person|Actor
http://www.wikidata.org/entity/Q6111585,Jack Carr,Person|Actor
http://www.wikidata.org/entity/Q6209575,Joe Dougherty,Person|Actor
http://www.wikidata.org/entity/Q6235082,John George,Person|Actor
http://www.wikidata.org/entity/Q6242525,William Phillips,Person|Actor
http://www.wikidata.org/entity/Q6795343,Max Wagner,Person|Actor
http://www.wikidata.org/entity/Q7347809,Robert Morris,Person|Actor
http://www.wikidata.org/entity/Q7367899,Rose Plumer,Person|Actor
http://www.wikidata.org/entity/Q16573695,Lou Marcelle,Person|Actor
http://www.wikidata.org/entity/Q20343437,Julian Rivero,Person|Actor
http://www.wikidata.org/entity/Q72717,Elia Kazan,Person|Director
http://www.wikidata.org/entity/Q94002,Barbara Stanwyck,Person|Actor
http://www.wikidata.org/entity/Q500516,Michael O'Shea,Person|Actor
http://www.wikidata.org/entity/Q3082553,Frank Conroy,Person|Actor
http://www.wikidata.org/entity/Q3082608,Frank Fenton,Person|Actor
http://www.wikidata.org/entity/Q3154408,Iris Adrian,Person|Actor
http://www.wikidata.org/entity/Q20745672,Claire Carleton,Person|Actor
http://www.wikidata.org/entity/Q290962,William A. Wellman,Person|Director
http://www.wikidata.org/entity/Q59314,Gloria Grahame,Person|Actor
http://www.wikidata.org/entity/Q340039,Argentina Brunetti,Person|Actor
http://www.wikidata.org/entity/Q960050,Henry Travers,Person|Actor
http://www.wikidata.org/entity/Q1040783,Carl Switzer,Person|Actor
http://www.wikidata.org/entity/Q1545340,Sheldon Leonard,Person|Actor
http://www.wikidata.org/entity/Q2340500,Lillian Randolph,Person|Actor
http://www.wikidata.org/entity/Q2410098,Joseph Kearns,Person|Actor
http://www.wikidata.org/entity/Q2750248,Samuel S. Hinds,Person|Actor
http://www.wikidata.org/entity/Q3038280,J. Farrell MacDonald,Person|Actor
http://www.wikidata.org/entity/Q3047257,Eddie Fetherston,Person|Actor
http://www.wikidata.org/entity/Q3082484,Frank Albertson,Person|Actor
http://www.wikidata.org/entity/Q5272879,Dick Elliott,Person|Actor
http://www.wikidata.org/entity/Q5336180,Eddie Kane,Person|Actor
http://www.wikidata.org/entity/Q5667893,Harry Cheshire,Person|Actor
http://www.wikidata.org/entity/Q6464980,Todd Karns,Person|Actor
http://www.wikidata.org/entity/Q6780854,Mary Treen,Person|Actor
http://www.wikidata.org/entity/Q15069891,Ray Walker,Person|Actor
http://www.wikidata.org/entity/Q15622026,Almira Sessions,Person|Actor
http://www.wikidata.org/entity/Q17523925,Virginia Patton,Person|Actor
http://www.wikidata.org/entity/Q18386860,Charles Sullivan,Person|Actor
http://www.wikidata.org/entity/Q18638539,Edward Keane,Person|Actor
http://www.wikidata.org/entity/Q19559859,Tom Fadden,Person|Actor
http://www.wikidata.org/entity/Q19866655,Brooks Benedict,Person|Actor
http://www.wikidata.org/entity/Q20109574,Sarah Edwards,Person|Actor
http://www.wikidata.org/entity/Q20708288,Jack Cheatham,Person|Actor
http://www.wikidata.org/entity/Q104183,Lillian Gish,Person|Actor
http://www.wikidata.org/entity/Q661678,Henry Brazeale Walthall,Person|Actor
http://www.wikidata.org/entity/Q1603313,Nora Cecil,Person|Actor
http://www.wikidata.org/entity/Q6756370,Marcelle Corday,Person|Actor
http://www.wikidata.org/entity/Q55170,Victor Sjöström,Person|Actor
http://www.wikidata.org/entity/Q265391,Frances Dee,Person|Actor
http://www.wikidata.org/entity/Q577687,Reginald Owen,Person|Actor
http://www.wikidata.org/entity/Q3517461,Tempe Pigott,Person|Actor
http://www.wikidata.org/entity/Q1348309,John Cromwell,Person|Actor
http://www.wikidata.org/entity/Q40912,Frank Sinatra,Person|Actor
http://www.wikidata.org/entity/Q129092,Fernandel,Person|Actor
http://www.wikidata.org/entity/Q181917,David Niven,Person|Actor
http://www.wikidata.org/entity/Q195371,Cantinflas,Person|Actor
